2.352994240423234018e-10
3.375602630750762294e-10
3.427719687948416194e-10
2.412345002730252721e-10
2.753818722535383845e-10
3.401804720175694934e-10
4.784071959364947230e-10
3.391480837847705697e-10
1.173910832199161720e-09
1.402039666064571425e-08
1.165113157064467941e-07
9.959728874674589361e-07
6.146731694020433758e-06
3.212278465070994761e-05
1.381492252979417965e-04
4.833700630115345229e-04
1.426855970445709996e-03
3.601670307734121564e-03
8.703936732906316157e-03
1.855642047964713506e-02
3.351402605855555161e-02
5.317123017876463492e-02
7.752044488276754741e-02
1.072425500511429985e-01
1.395598743110895712e-01
1.707930039705299885e-01
2.030762692292531202e-01
2.349212364575197498e-01
2.645191168007643423e-01
2.944622768127188595e-01
3.234654114234681299e-01
3.507232353664361257e-01
3.762632877218957117e-01
3.993672970330942595e-01
4.211508025630162355e-01
4.422183404447602717e-01
4.627501988997224647e-01
4.814468774883473579e-01
4.976526234170486340e-01
5.128685281826899089e-01
5.270503949660521048e-01
5.399115171396371426e-01
5.518500901443857964e-01
5.626444138691458763e-01
5.723542271003331239e-01
5.807285125766481482e-01
5.879982944945214562e-01
5.947711532130653955e-01
6.007250933662841019e-01
6.058240597262795069e-01
6.100858658939213308e-01
6.136516029151474205e-01
6.166754519001821366e-01
6.189847790900572244e-01
6.206190314855468682e-01
6.216469953457514075e-01
6.220107342188174737e-01
6.216838791182166535e-01
6.206813830622407435e-01
6.189681672736218054e-01
6.162699443622700057e-01
6.125295198324954837e-01
6.077989293634891155e-01
6.020045597707072149e-01
5.946569339694264267e-01
5.852121150550934070e-01
5.736059209453725494e-01
5.594250129483570033e-01
5.423982980159612888e-01
5.209618798073600843e-01
4.944149554459326690e-01
4.631792864721754333e-01
4.259251121298542886e-01
3.809184438087106495e-01
3.291164043695986585e-01
2.748459966101667318e-01
2.200789753862512910e-01
1.676389662325382113e-01
1.231903456514928386e-01
8.575118643542130326e-02
